Country,Source,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Anguilla,Emissions on agricultural land,3.4123,3.6649,3.383,4.0327,5.2642,5.3457,7.1811,6.7547,6.4001,5.6153,5.0076,4.2398,3.5642,3.0051,3.512,3.8762,3.5759,3.3825,3.6581,3.6874
Anguilla,Pre- and post- production,11.9385,13.0483,12.0349,12.6235,14.0117,14.174,15.3527,16.9175,16.5037,18.0137,19.8214,21.527,20.8059,21.1024,21.4161,25.2018,27.0057,23.8009,25.7725,28.3996
Anguilla,Agri-food systems,15.3508,16.7132,15.4179,16.6562,19.2759,19.5197,22.5338,23.6722,22.9038,23.629,24.829,25.7668,24.3701,24.1075,24.9281,29.078,30.5816,27.1834,29.4306,32.087
Anguilla,LULUCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguilla,AFOLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguilla,All sectors with LULUCF,88,95.3,95.3,103,122,129,144,151,151,147,151,143,143,118,140,154,154,143,147,152
Anguilla,All sectors without LULUCF,88,95.3,95.3,103,122,129,144,151,151,147,151,143,143,118,140,154,154,143,147,152
Antigua and Barbuda,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,On-farm energy use,3.8786,3.7262,3.8266,3.8895,3.8736,3.7976,3.8774,4.0809,3.8981,4.6537,3.309,2.8871,3.0141,2.9853,2.9395,3.1149,3.2008,3.1309,3.3876,3.4772
Antigua and Barbuda,Forestland,,,,,,,,,,,,,,,,-59.8433,,,,
Antigua and Barbuda,Net Forest conversion,,,,,,,,,,,,,,,,7.4696,,,,
Antigua and Barbuda,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,Waste - agri-food systems,4.2281,4.2215,4.225,4.2354,4.2501,4.272,4.2975,4.3234,4.3322,4.3097,4.2959,4.2939,4.3049,4.3017,4.3132,4.3271,4.3419,4.3464,4.3649,4.3751
Antigua and Barbuda,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,Food Processing,4.221,4.5022,2.9425,3.3329,4.1173,2.8408,2.7889,3.1037,1.998,2.2395,2.5226,9.8647,10.4719,13.3754,10.6115,10.7038,12.3269,13.9921,17.8288,17.8288
Antigua and Barbuda,Food Packaging,0,0,0,0,0,0,0,0,0,0,0,0.1375,0.1435,0.1663,0.136,0.1457,0.1521,0.1637,0.1683,0.137
Antigua and Barbuda,Food Retail,7.0621,8.1029,9.1008,10.2361,10.8115,11.7503,12.7258,13.7667,13.2356,14.1334,12.4231,12.772,15.8366,15.0673,15.4021,15.6253,15.6253,15.6253,17.8575,18.3358
Antigua and Barbuda,Food Household Consumption,11.2751,12.0136,13.0192,14.0449,14.5948,15.9074,17.2265,18.335,18.4425,20.0987,25.5221,24.6128,19.5007,20.7051,20.974,21.956,22.2249,22.5815,24.6334,24.8117
Antigua and Barbuda,Food Transport,13.7333,13.7309,12.7508,14.6252,15.8428,16.583,16.8203,17.1485,17.4837,20.4621,20.4631,20.243,22.2188,23.4307,24.3405,23.6683,23.1287,22.2438,21.6901,26.0984
Antigua and Barbuda,Energy,293,297,330,352,367,374,385,407,418,444,455,444,458,462,462,480,491,500,515,532
Antigua and Barbuda,IPPU,2.52,2.63,2.68,2.79,2.82,3.04,3.05,3.05,3.07,3.34,3.24,3.15,3.08,3.15,3.18,3.16,3.15,3.13,3.14,3.22
Antigua and Barbuda,Farm-gate emissions,3.8786,3.7262,3.8266,3.8895,3.8736,3.7976,3.8774,4.0809,3.8981,4.6537,3.309,2.8871,3.0141,2.9853,2.9395,3.1149,3.2008,3.1309,3.3876,3.4772
Antigua and Barbuda,Land Use change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,Emissions on agricultural land,3.8786,3.7262,3.8266,3.8895,3.8736,3.7976,3.8774,4.0809,3.8981,4.6537,3.309,2.8871,3.0141,2.9853,2.9395,3.1149,3.2008,3.1309,3.3876,3.4772
Antigua and Barbuda,Pre- and post- production,40.5196,42.5711,42.0383,46.4745,49.6165,51.3535,53.859,56.6773,55.492,61.2434,65.2268,71.9239,72.4764,77.0465,75.7773,76.4262,77.7998,78.9528,86.543,91.5868
Antigua and Barbuda,Agri-food systems,44.3981,46.2973,45.8649,50.364,53.4901,55.1511,57.7364,60.7581,59.3901,65.8971,68.5357,74.811,75.4905,80.0318,78.7168,79.5411,81.0006,82.0836,89.9305,95.064
Antigua and Barbuda,LULUCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,LULUCF,11.2,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,AFOLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,All sectors with LULUCF,295.52,299.63,332.68,354.79,369.82,377.04,388.05,410.05,421.07,447.34,458.24,447.15,461.08,465.15,465.18,483.16,494.15,503.13,518.14,535.22
Antigua and Barbuda,All sectors without LULUCF,295.52,299.63,332.68,354.79,369.82,377.04,388.05,410.05,421.07,447.34,458.24,447.15,461.08,465.15,465.18,483.16,494.15,503.13,518.14,535.22
Argentina,Drained organic soils (CO2),5154.3491,5172.8819,5205.6978,5214.1013,5210.0713,5197.0239,5198.8975,5198.0361,5212.2518,5210.3648,5214.6131,5223.3922,5222.7532,5219.5236,5213.9434,5213.624,5222.7425,5224.2033,5230.2714,5231.4007
Argentina,On-farm energy use,13999.7833,12876.1869,13007.6073,14758.7518,16726.9712,19579.7549,14813.3889,12930.7019,15439.8244,13716.8428,11555.2634,9804.6963,9960.7445,13404.7293,12344.6434,12981.0122,12635.3279,12897.4086,12626.5871,12682.9759
Argentina,Forestland,-40102.7293,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-34737.0613,-34737.0613,-34737.0613,-34737.0613,-34737.0613,-27952.2907,-27952.2907,-27952.2907,-27952.2907
Argentina,Net Forest conversion,81523.288,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,97341.75,97341.75,97341.75,97341.75,97341.75,54702.45,54702.45,54702.45,54702.45
Argentina,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Waste - agri-food systems,3.8549,3.8467,3.6988,3.7378,3.7751,3.8026,3.8255,3.8566,3.89,3.878,3.9132,3.946,3.9503,3.9519,3.9449,3.9628,3.9533,3.9743,3.9445,3.9229
Argentina,Fertilizers Manufacturing,948.7835,953.1996,961.8076,975.5093,1089.9084,993.0363,1177.8032,806.3824,702.462,928.4767,747.5961,948.2078,949.6623,1093.8136,860.6136,753.7131,965.3688,1108.5953,778.3184,886.4727
Argentina,On-farm electricity use,161.108,126.6323,126.2353,161.7926,238.3111,240.2626,299.0702,300.5187,265.7431,296.5425,312.7515,350.4251,415.8416,369.317,361.3411,334.6393,319.0344,326.3167,317.6473,308.9085
Argentina,Food Processing,0,0,0,0,0,0,0,3570.3162,3596.0661,3833.4252,3821.4759,4079.7603,3795.165,3795.165,3795.165,3795.165,3795.165,3795.165,3795.165,3795.165
Argentina,Food Packaging,396.2912,384.4078,371.8348,385.8887,418.225,424.5184,444.8267,438.7663,436.4487,460.5299,511.925,530.685,499.3056,495.9731,495.9731,499.3056,497.6393,492.6406,489.3081,569.1926
Argentina,Food Retail,223.8479,177.3047,175.9831,187.2188,40.5616,42.9832,43.5886,2267.1457,2623.5595,2577.2795,2684.2224,2659.5626,2882.3344,2886.0149,2808.8389,2984.1106,2833.2173,2944.985,2895.418,3231.4449
Argentina,Food Household Consumption,5992.6403,5507.9812,5114.7494,5429.8311,5806.8525,6213.3993,7018.5207,7864.6511,7968.3421,7988.1651,8579.6627,8811.3944,9474.941,9387.6374,9470.5747,9495.999,9906.1429,9293.5576,8917.8557,8629.8192
Argentina,Food Transport,4030.67,3666.38,3428.7,3510.445,3755.62,3939.18,4151.02,4222.46,4493.46,4022.27,4337.0755,4976.85,4907.8,4569.3,4504.65,4670.15,4621.2,4694.95,4504.54,4836.7518
Argentina,Energy,140000,132000,124000,133000,155000,159000,172000,171000,186000,176000,183000,187000,190000,187000,187000,190000,188000,185000,183000,173000
Argentina,IPPU,5720,6220,5690,6890,7320,7720,8410,8360,8260,8310,8730,9490,9110,9580,9270,9350,8950,9390,9740,9320
Argentina,Waste,8.95,9.07,9.19,9.31,9.43,9.55,9.67,9.79,9.9,10,10.1,10.3,10.6,10.7,10.9,11,11.1,11.2,11.4,11.5
Argentina,Farm-gate emissions,19154.1324,18049.0687,18213.3051,19972.8531,21937.0425,24776.7787,20012.2864,18128.738,20652.0762,18927.2076,16769.8764,15028.0885,15183.4977,18624.2529,17558.5868,18194.6362,17858.0705,18121.6119,17856.8585,17914.3766
Argentina,Land Use change,81523.288,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,97341.75,97341.75,97341.75,97341.75,97341.75,54702.45,54702.45,54702.45,54702.45
Argentina,Emissions on agricultural land,100677.4204,145817.7354,145981.9718,147741.5198,149705.7092,152545.4454,147780.953,145897.4046,148420.7429,146695.8743,144538.5431,112369.8385,112525.2477,115966.0029,114900.3368,115536.3862,72560.5205,72824.0619,72559.3085,72616.8266
Argentina,Pre- and post- production,11757.1958,10819.7523,10183.009,10654.4233,11353.2537,11857.1824,13138.6549,19474.097,20089.9715,20110.5669,20998.6223,22360.8312,22929.0002,22601.1729,22301.1013,22537.0454,22941.721,22660.1845,21702.197,22261.6776
Argentina,Agri-food systems,112434.6162,156637.4877,156164.9808,158395.943,161058.9628,164402.6278,160919.608,165371.5016,168510.7144,166806.4412,165537.1654,134730.6697,135454.2479,138567.1758,137201.4381,138073.4316,95502.2415,95484.2465,94261.5055,94878.5042
Argentina,LULUCF,46574.9078,97037.4385,97070.2545,97078.658,97074.628,97061.5805,97063.4542,97062.5927,97076.8085,97074.9215,97079.1697,67828.0808,67827.4419,67824.2123,67818.632,67818.3126,31972.9019,31974.3627,31980.4307,31981.5601
Argentina,LULUCF,-43940.8839,,,,,,,,,,108240.06,,85275,,,,,,,
Argentina,AFOLU,46574.9078,97037.4385,97070.2545,97078.658,97074.628,97061.5805,97063.4542,97062.5927,97076.8085,97074.9215,97079.1697,67828.0808,67827.4419,67824.2123,67818.632,67818.3126,31972.9019,31974.3627,31980.4307,31981.5601
Argentina,All sectors with LULUCF,192303.8578,235266.5085,226769.4445,236977.968,259404.058,263791.1305,277483.1242,276432.3827,291346.7085,281394.9215,288819.2697,264328.3808,266948.0419,264414.9123,264099.532,267179.3126,228934.0019,226375.5627,224731.8307,214313.0601
Argentina,All sectors without LULUCF,145728.95,138229.07,129699.19,139899.31,162329.43,166729.55,180419.67,179369.79,194269.9,184320,191740.1,196500.3,199120.6,196590.7,196280.9,199361,196961.1,194401.2,192751.4,182331.5
Armenia,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,On-farm energy use,190.7936,209.1459,239.3433,299.2292,334.1068,382.8959,396.2489,425.2839,451.2719,408.4992,407.5457,425.7229,444.7475,421.1208,412.8005,403.8736,406.5651,397.4356,403.1047,403.7964
Armenia,Forestland,76.3667,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-113.5746,-113.5746,-113.5746,-113.5746,-113.5746,0,0,0,0
Armenia,Forestland,,,,,,,,,,,,,,-536.117,-539.78,,,,,
Armenia,Net Forest conversion,54.2254,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,35.3649,35.3649,35.3649,35.3649,35.3649,36.0668,36.0668,36.0668,36.0668
Armenia,Net Forest conversion,,,,,,,,,,,,,,1.151,,,,,,
Armenia,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Waste - agri-food systems,3.2747,3.2904,3.308,3.3335,3.3707,3.4189,3.4594,3.5155,3.5518,3.5059,3.5164,3.5304,3.5374,3.5445,3.5511,3.5365,3.5363,3.55,3.5619,3.5755
Armenia,Fertilizers Manufacturing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,On-farm electricity use,113.0688,96.0149,34.0175,31.7888,29.7146,30.1034,29.5815,28.3315,35.5538,12.7055,11.6229,14.9305,24.3595,20.0641,22.8546,21.5258,15.2806,21.0474,22.6317,22.5871
Armenia,Food Processing,1.0156,0.9837,1.2068,1.5891,1.5891,2.4906,2.2498,491.4581,561.4514,398.3957,221.1107,262.9864,309.5259,291.8576,223.1775,198.8138,161.2843,149.4325,201.9545,201.9545
Armenia,Food Packaging,13.2702,13.1795,10.3525,11.3657,12.0116,14.3206,14.6862,98.5647,115.1781,79.0858,45.6249,53.7093,63.2327,60.6297,47.8493,40.6342,36.6481,46.9492,48.5417,65.8965
Armenia,Food Retail,6.1896,6.3,4.7999,4.7691,4.0818,5.5162,5.2849,13.8082,15.593,12.3948,41.2916,49.2857,56.7504,52.9661,16.9304,17.0319,17.9035,17.3095,15.7835,29.03
Armenia,Food Household Consumption,82.9849,86.1395,76.7736,89.239,104.0019,118.3638,120.8759,167.9489,183.4472,160.9191,138.5921,167.333,200.5847,185.4512,162.2854,168.5222,179.6964,191.0198,171.7727,171.7727
Armenia,Food Transport,62.7,62.37,59.73,64.35,66.77,73.92,73.15,116.6,138.6,125.4,138.6,141.9,143,140.8,159.5,160.6,173.8,183.7,185.9,134.5025
Armenia,Energy,3360,3390,2870,3240,3400,4050,4070,4690,5170,4130,3970,4710,5470,5280,5320,4830,5010,5340,6590,6190
Armenia,IPPU,269,273,339,347,430,465,471,541,545,373,420,396,410,388,372,371,283,335,444,469
Armenia,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Farm-gate emissions,190.7936,209.1459,239.3433,299.2292,334.1068,382.8959,396.2489,425.2839,451.2719,408.4992,407.5457,425.7229,444.7475,421.1208,412.8005,403.8736,406.5651,397.4356,403.1047,403.7964
Armenia,Land Use change,54.2254,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,35.3649,35.3649,35.3649,35.3649,35.3649,36.0668,36.0668,36.0668,36.0668
Armenia,Emissions on agricultural land,245.019,416.3419,446.5393,506.4252,541.3028,590.0919,603.4449,632.4799,658.4679,615.6952,614.7417,461.0877,480.1124,456.4856,448.1654,439.2385,442.6319,433.5024,439.1715,439.8632
Armenia,Pre- and post- production,282.5038,268.278,190.1883,206.4352,221.5397,248.1335,249.2877,920.2269,1053.3753,792.4068,600.3586,693.6753,800.9906,755.3132,636.1483,610.6644,588.1492,613.0084,650.146,629.3188
Armenia,Agri-food systems,527.5227,684.6199,636.7276,712.8604,762.8425,838.2254,852.7327,1552.7069,1711.8432,1408.102,1215.1003,1154.763,1281.103,1211.7988,1084.3137,1049.9028,1030.7811,1046.5108,1089.3175,1069.182
Armenia,LULUCF,130.5921,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,-78.2097,-78.2097,-78.2097,-78.2097,-78.2097,36.0668,36.0668,36.0668,36.0668
Armenia,LULUCF,-456.69,,,,,,-509.067,,,,-538.574,,,,,,,,,
Armenia,AFOLU,130.5921,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,123.1818,-78.2097,-78.2097,-78.2097,-78.2097,-78.2097,36.0668,36.0668,36.0668,36.0668
Armenia,All sectors with LULUCF,3759.5921,3786.1818,3332.1818,3710.1818,3953.1818,4638.1818,4664.1818,5354.1818,5838.1818,4626.1818,4513.1818,5027.7903,5801.7903,5589.7903,5613.7903,5122.7903,5329.0668,5711.0668,7070.0668,6695.0668
Armenia,All sectors without LULUCF,3629,3663,3209,3587,3830,4515,4541,5231,5715,4503,4390,5106,5880,5668,5692,5201,5293,5675,7034,6659
Aruba,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,On-farm energy use,9.0158,9.0399,8.8645,8.6481,8.3539,8.4862,8.3267,8.1716,8.081,7.7012,7.1138,6.9124,6.7023,6.6467,6.5057,6.3173,6.1222,6.158,6.247,6.1952
Aruba,Forestland,0.0016,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0565,-0.0565,-0.0565,-0.0565,-0.0565,-0.1222,-0.1222,-0.1222,-0.1222
Aruba,Net Forest conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,Waste - agri-food systems,11.2023,11.2088,11.2266,11.2481,11.2995,11.3234,11.3473,11.3897,11.4212,11.3648,11.3439,11.3819,11.3773,11.3995,11.4115,11.4429,11.4465,11.4652,11.4836,11.501
Aruba,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,Food Processing,34.2865,36.5328,21.7568,24.2392,29.3932,20.6606,19.7035,21.5048,12.7148,13.2658,13.916,55.5444,30.8671,24.9559,20.0516,20.0473,22.1934,26.1336,33.3035,33.2827
Aruba,Food Packaging,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.7741,0.4231,0.3103,0.257,0.273,0.2738,0.3053,0.3137,0.3141
Aruba,Food Retail,60.9653,46.719,50.4979,50.7568,52.5886,54.1453,53.781,56.0763,53.172,56.2921,56.5877,54.2867,51.4795,54.6217,54.5993,54.5659,55.2913,57.4789,57.7021,56.3655
Aruba,Food Household Consumption,34.8361,52.8904,51.4782,53.8019,56.0405,59.0752,56.6055,56.595,51.666,55.2746,56.3635,53.2897,51.6433,54.5776,54.5419,54.5425,55.2288,56.2381,56.5148,57.3265
Aruba,Food Transport,28.3528,29.4552,26.2775,31.91,34.7879,38.8037,38.1771,38.1682,35.6313,39.2644,36.3918,28.2078,37.916,38.3507,39.2765,38.4886,36.4085,36.0766,34.9702,45.7214
Aruba,Energy,2380,2410,2440,2560,2620,2720,2720,2820,2660,2630,2510,2500,1350,862,873,899,884,933,961,993
Aruba,IPPU,3.3,3.52,3.57,3.85,3.92,4.5,4.42,4.36,4.26,4.66,4.35,3.85,3.99,4.04,4.07,4.05,3.99,3.99,3.98,3.93
Aruba,Farm-gate emissions,9.0158,9.0399,8.8645,8.6481,8.3539,8.4862,8.3267,8.1716,8.081,7.7012,7.1138,6.9124,6.7023,6.6467,6.5057,6.3173,6.1222,6.158,6.247,6.1952
Aruba,Land Use change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,Emissions on agricultural land,9.0158,9.0399,8.8645,8.6481,8.3539,8.4862,8.3267,8.1716,8.081,7.7012,7.1138,6.9124,6.7023,6.6467,6.5057,6.3173,6.1222,6.158,6.247,6.1952
Aruba,Pre- and post- production,169.6433,176.8065,161.2373,171.9563,184.11,184.0085,179.6147,183.7343,164.6056,175.462,174.6031,203.4846,183.7063,184.2157,180.1378,179.3602,180.8423,187.6977,194.2879,204.5112
Aruba,Agri-food systems,178.6591,185.8464,170.1017,180.6044,192.464,192.4947,187.9415,191.9059,172.6865,183.1632,181.7169,210.397,190.4087,190.8624,186.6435,185.6775,186.9645,193.8557,200.5349,210.7064
Aruba,LULUCF,0.0016,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0565,-0.0565,-0.0565,-0.0565,-0.0565,-0.1222,-0.1222,-0.1222,-0.1222
Aruba,AFOLU,0.0016,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0565,-0.0565,-0.0565,-0.0565,-0.0565,-0.1222,-0.1222,-0.1222,-0.1222
Aruba,All sectors with LULUCF,2383.3016,2413.4277,2443.4777,2563.7577,2623.8277,2724.4077,2724.3277,2824.2677,2664.1677,2634.5677,2514.2577,2503.7935,1353.9335,865.9835,877.0135,902.9935,887.8678,936.8678,964.8578,996.8078
Aruba,All sectors without LULUCF,2383.3,2413.52,2443.57,2563.85,2623.92,2724.5,2724.42,2824.36,2664.26,2634.66,2514.35,2503.85,1353.99,866.04,877.07,903.05,887.99,936.99,964.98,996.93
Australia,Drained organic soils (CO2),2894.5414,2891.1045,2886.2596,2881.4786,2872.1954,2872.4862,2868.5064,2866.1285,2863.058,2864.3396,2863.8312,2862.2868,2862.27,2860.7299,2857.4043,2857.4043,2855.4204,2855.4577,2855.6433,2857.3235
Australia,On-farm energy use,5124.9441,5048.991,5447.0395,6615.7186,6872.9178,7365.842,7509.4743,7745.8705,8025.8605,7757.187,8215.2149,7745.849,7633.3123,7439.3748,7005.506,6905.4437,7208.066,7658.3606,7746.1425,7983.9912
Australia,Forestland,-10689.5925,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-31963.9195,-31963.9195,-31963.9195,-31963.9195,-31963.9195,-1585.0912,-1585.0912,-1585.0912,-1585.0912
Australia,Forestland,-28019.5265,-30526.8952,-32350.9548,-30241.0999,-38747.9859,-42448.6321,-41494.356,-34598.2462,-24827.1113,-22936.4455,-25011.492,-32310.4685,-47186.4778,-52646.9511,-55816.6751,-59968.0583,-79079.5164,-82394.3833,-84317.2047,-71124.5887
Australia,Net Forest conversion,58561.2819,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,0,0,0,0,0,1256.3833,1256.3833,1256.3833,1256.3833
Australia,Net Forest conversion,74988.5344,87959.3725,83344.9401,77587.985,74990.8892,92220.8155,89539.1535,91283.1863,70600.2173,58256.0419,63241.4912,50669.9385,46835.9037,47340.2544,50749.336,41751.4411,42337.9081,41380.5979,46674.9457,32239.6613
Australia,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Forest fires,42.3201,126.1179,29.4082,34.0669,33.3752,75.5013,-2.3366,75.1952,73.4549,65.018,50.6607,89.3282,83.4748,181.8548,271.5682,297.3307,210.281,81.6538,757.3047,510.1461
Australia,Waste - agri-food systems,129.6127,129.1674,129.3709,130.182,131.5051,132.1046,132.4573,133.102,134.1269,133.5051,134.5338,135.4898,135.9792,136.0718,135.7251,135.3227,134.7771,135.2371,135.5948,135.4691
Australia,Fertilizers Manufacturing,1152.5299,1033.0921,916.3147,970.1991,440.2422,456.3813,533.1813,274.7342,152.16,29.0658,0,0,0,0,0,0,0,0,0,0
Australia,On-farm electricity use,2411.4242,2379.6158,1447.8903,2276.7772,2244.7892,2064.5587,2150.5082,2179.2966,2144.6836,2013.809,1886.903,1760.7035,1854.2513,1860.2474,2058.4841,2135.4369,1468.7924,1649.464,1774.0938,1717.2158
Australia,Food Processing,9097.8552,9065.4647,8165.4158,8849.9798,8711.6212,9002.058,9092.7727,9122.6348,9261.5047,9176.2529,8711.9298,9104.3644,8947.8675,9137.2716,9249.8893,9345.3505,9405.9157,8686.837,8588.6927,8588.6927
Australia,Food Packaging,9602.0781,9135.3926,9541.7915,8375.7013,8549.0927,9028.676,9019.6859,10130.5503,10158.7689,11592.9553,14758.2667,6760.2369,5065.6228,5347.2727,5251.396,4797.9151,4838.4763,4738.9156,4813.2473,6914.9409
Australia,Food Retail,3108.9292,3010.7642,3713.6314,3884.5824,4027.1502,4110.5156,4152.1665,4362.0927,4412.4485,4643.5136,4330.5662,4269.3282,4291.242,4615.3155,4664.6016,4931.0188,4957.6585,5090.6807,5181.5135,5434.8287
Australia,Food Household Consumption,7309.1959,7289.1683,7970.8523,7917.5289,8264.0488,8362.7212,8480.4711,8652.2246,8750.6763,9267.3295,8783.8661,8868.3394,8858.2872,9126.2416,8842.2357,9023.824,9054.7285,9040.7808,9043.571,9043.571
Australia,Food Transport,7632.8,7493.95,7740.7,7782.3,8196.45,8209.45,8242.65,8437.5,8559.05,8494.8,8776.25,8948.1,9010.65,9121.7,9128.95,9363.65,9472.3,9714.15,9950.45,9921.0844
Australia,Energy,328000,323000,340000,334000,341000,348000,363000,370000,383000,392000,392000,390000,384000,373000,363000,367000,370000,367000,366000,371000
Australia,IPPU,12100,12400,12500,13000,12900,12900,14000,14100,14000,13500,13700,13500,13100,12900,12700,12600,12500,12400,12300,12000
Australia,Waste,13.5,13.6,13.7,13.8,13.9,14,14.2,14.4,14.8,15.1,14.9,15,15.1,15.4,15.7,15.5,15.6,15.7,6.02,6.01
Australia,Other,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
Australia,Farm-gate emissions,8019.4855,7940.0954,8333.2991,9497.1971,9745.1132,10238.3282,10377.9807,10611.999,10888.9185,10621.5267,11079.0461,10608.1358,10495.5823,10300.1048,9862.9102,9762.848,10063.4864,10513.8183,10601.7858,10841.3147
Australia,Land Use change,58561.2819,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,0,0,0,0,0,1256.3833,1256.3833,1256.3833,1256.3833
Australia,Emissions on agricultural land,66580.7674,76253.4893,76646.693,77810.591,78058.5071,78551.7221,78691.3746,78925.3929,79202.3123,78934.9205,79392.4399,10608.1358,10495.5823,10300.1048,9862.9102,9762.848,11319.8697,11770.2016,11858.1691,12097.698
Australia,Pre- and post- production,40444.4252,39536.6151,39625.9669,40187.2507,40564.8994,41366.4654,41803.893,43292.1352,43573.4189,45351.2312,47382.3156,39846.5622,38163.9,39344.1206,39331.2818,39732.518,39332.6485,39056.0652,39487.1631,41755.8026
